y,x,filtered_y,filtered_x
-1.001724,-1.001236,-0.2886857,-0.325997
-1.002701,-1.001724,-0.3979246,-0.4407921
-1.001724,-1.001236,-0.499823,-0.5414635
-0.8943007,-1.000748,-0.599466,-0.6539971
-0.2612955,-0.7331045,-0.6382133,-0.73522
-0.01614404,0.0004882887,-0.6362716,-0.7533464
-0.01516747,0.0004882887,-0.6397228,-0.7407976
-0.01614404,0.0004882887,-0.6340417,-0.7276935
-0.01663233,0.0,-0.5631683,-0.6135424
-0.01614404,0.0,-0.45538,-0.512435
-0.01614404,0.0,-0.351832,-0.4002634
-0.01565576,0.0,-0.2443938,-0.2970683
-0.01614404,0.0,-0.1400735,-0.1863164
-0.01663233,-0.3013657,-0.04440169,-0.1060706
-0.01614404,-0.5836576,-0.01699499,-0.0849599
-0.01712062,-0.0004882887,-0.01706515,-0.1007986
-0.01614404,0.0004882887,-0.01721849,-0.08852449
-0.01614404,0.0004882887,-0.01718302,-0.09917336
-0.01614404,0.0,-0.01716255,-0.09068254
-0.01614404,-0.001464866,-0.01713474,-0.09806167
-0.01614404,-0.356054,-0.0171581,-0.1209061
-0.01712062,-1.001724,-0.01726804,-0.2228473
-0.01663233,-1.001724,-0.01737189,-0.3324631
-0.01614404,-0.02981613,-0.01729149,-0.3271792
-0.01663233,0.008300907,-0.01735324,-0.2476675
-0.01614404,0.0009765774,-0.01725692,-0.2595595
-0.01614404,-0.1763333,-0.01724719,-0.2645892
-0.01614404,-0.3794919,-0.01725587,-0.3114895
-0.01663233,-0.409308,-0.01728839,-0.348987
-0.01614404,-0.4488594,-0.01731688,-0.4008036
-0.01614404,-0.5240864,-0.01729395,-0.4145889
-0.01565576,-0.633463,-0.01717305,-0.3776308
-0.01614404,-0.7848936,-0.01707735,-0.3475507
-0.01614404,-1.001724,-0.0171111,-0.4470778
-0.01712062,-1.001724,-0.01711098,-0.5580087
-0.01614404,-1.001724,-0.01717595,-0.6626749
-0.01712062,-1.001724,-0.0172015,-0.7537749
-0.01712062,-1.001724,-0.01736964,-0.8188475
-0.09085221,-1.001724,-0.02329938,-0.8836924
-0.2534829,-1.001236,-0.04586474,-0.9419127
-0.08841077,-0.2027009,-0.05985046,-0.9299534
-0.01663233,0.0004882887,-0.05678444,-0.8513843
-0.01565576,0.0009765774,-0.05962878,-0.778473
-0.01614404,0.0,-0.05738616,-0.6637703
-0.01565576,0.0004882887,-0.05921835,-0.5632007
-0.01565576,0.0004882887,-0.05759442,-0.4505507
-0.01614404,0.0004882887,-0.05883728,-0.3476896
-0.01565576,0.0009765774,-0.05761301,-0.2365288
-0.01565576,0.0004882887,-0.05073655,-0.1321258
-0.01614404,0.0,-0.02491033,-0.02219712
-0.01614404,0.0004882887,-0.01684002,0.0005067032
-0.01614404,0.0,-0.01677902,0.000484021
-0.01516747,0.0,-0.01675583,0.000357725
-0.01565576,0.0,-0.01667044,0.0003726445
-0.01565576,0.0,-0.01669616,0.0003103002
-0.01614404,0.0,-0.01671432,0.0002665306
-0.01565576,0.0,-0.01670399,0.0002072512
-0.01565576,0.0004882887,-0.01666784,0.000149472
-0.01614404,-0.0004882887,-0.01673739,7.225556e-05
-0.01614404,0.0,-0.01672388,3.635437e-05
-0.01614404,0.0,-0.01673431,1.541317e-05
-0.01614404,0.0,-0.01672514,-1.255564e-05
-0.01614404,-0.0004882887,-0.01683344,-2.872659e-05
-0.01663233,0.0,-0.01692378,-7.049956e-05
-0.01663233,0.0,-0.01703897,-3.638979e-05
-0.01663233,0.0,-0.01708357,-6.495991e-05
-0.01269551,0.0,-0.01687565,-4.151752e-05
-0.01565576,0.0004882887,-0.016716,-7.235022e-05
-0.01614404,0.0,-0.01683573,1.349034e-05
-0.01565576,0.0,-0.01669521,-1.198477e-05
-0.01663233,0.0009765774,-0.01679427,8.79008e-05
-0.01565576,0.0004882887,-0.01672661,0.0001548567
-0.01614404,0.0004882887,-0.01672702,0.0002453627
-0.01565576,0.0,-0.01663602,0.0002718968
-0.01614404,0.0004882887,-0.01655996,0.0002904326
-0.01614404,0.0,-0.01652631,0.0003310333
-0.01614404,0.0004882887,-0.01686523,0.0003377135
-0.01614404,0.0,-0.01695418,0.0003374624
-0.01565576,0.0004882887,-0.01688627,0.0003326331
-0.01614404,0.0009765774,-0.0169378,0.0004709053
-0.01614404,0.0,-0.01688928,0.0003664502
-0.01614404,0.0004882887,-0.01693441,0.0003527254
-0.01565576,-0.0004882887,-0.01690275,0.0002851449
-0.01565576,0.0,-0.01688495,0.0002418944
-0.01565576,0.0,-0.01684997,0.0002274649
-0.01565576,0.0,-0.01678373,0.0001943976
-0.01565576,0.0,-0.0167432,0.0001713902
-0.01565576,0.0,-0.01668124,0.0001452916
-0.01565576,0.0,-0.01668747,0.0001164385
-0.01565576,0.0,-0.01663188,-5.936439e-06
-0.01614404,0.0,-0.01662149,4.950328e-06
-0.01565576,-0.0004882887,-0.01658948,-9.387694e-05
-0.01614404,0.0004882887,-0.01661049,-2.259692e-05
-0.01614404,0.0009765774,-0.01668777,9.679053e-05
-0.01565576,0.0004882887,-0.01667955,0.0001475846
-0.01565576,0.0004882887,-0.01668726,0.0002009092
-0.01614404,0.0,-0.01672075,0.0002129808
-0.01614404,0.0,-0.01678782,0.0002042042
-0.01663233,0.0004882887,-0.01686667,0.0002515573
-0.01614404,0.0,-0.01695182,0.0002680275
-0.01565576,0.001464866,-0.01688744,0.0003730379
-0.0180972,0.0004882887,-0.01709335,0.0005417821
-0.01614404,-0.0009765774,-0.01718816,0.0003750994
-0.01614404,0.0,-0.01711125,0.0002582278
-0.01516747,0.0004882887,-0.01714795,0.000253458
-0.01565576,0.0,-0.01706455,0.0002169086
-0.01565576,0.0,-0.01708406,0.0002024662
-0.01565576,0.0004882887,-0.01697281,0.0002540418
-0.01614404,0.0,-0.01695838,0.0002161546
-0.01565576,0.0,-0.01688473,0.000202915
-0.01565576,0.0004882887,-0.01690114,0.0001019577
-0.01614404,0.0,-0.01667458,5.470987e-05
-0.01663233,0.0,-0.01671943,0.0001502782
-0.01565576,0.0,-0.01669735,0.000162007
-0.01565576,0.0,-0.01672223,0.0001020629
-0.01565576,0.0004882887,-0.01674772,0.0001459359
-0.0131838,0.0004882887,-0.01652842,0.0002041164
-0.01565576,0.0,-0.01643142,0.0001610703
-0.01614404,0.0,-0.01649845,0.0001522924
-0.01516747,0.0,-0.01641225,0.0001601003
-0.01565576,0.0,-0.01642804,0.0001034771
-0.01614404,0.0,-0.0164029,0.0001053838
-0.01614404,0.0,-0.01637129,0.0001039696
-0.01565576,0.0004882887,-0.01636218,0.0001445217
-0.01614404,0.0,-0.01640948,0.0001661325
-0.01663233,0.0,-0.01650426,9.821927e-05
-0.01565576,0.0004882887,-0.01679249,9.829145e-05
-0.01614404,0.0,-0.01682346,0.0001083327
-0.01565576,0.0004882887,-0.01680335,0.0001398875
-0.01565576,0.0,-0.01682642,0.000169263
-0.01565576,0.0,-0.0168533,0.0001456733
-0.01565576,0.0004882887,-0.01678103,0.0002049594
-0.01565576,0.0,-0.01674547,0.0002113163
-0.01614404,0.0,-0.01676918,0.0001562146
-0.01565576,0.0,-0.01675429,0.0001570567
-0.01565576,0.0,-0.01662088,0.0001566719
-0.01614404,-0.0004882887,-0.01668051,6.739989e-05
-0.01565576,0.0004882887,-0.01663594,8.038661e-05
-0.01614404,0.0,-0.0166675,7.384967e-05
-0.01565576,0.0,-0.01669687,3.424546e-05
-0.01565576,0.0004882887,-0.01667328,0.0001064326
-0.01663233,0.0,-0.01677184,5.13235e-05
-0.01516747,0.0,-0.01676152,5.224498e-05
-0.01516747,0.0004882887,-0.0166263,9.107095e-05
-0.01614404,0.0004882887,-0.01667748,0.0001535372
-0.01565576,0.0,-0.01668998,0.0001575341
-0.01614404,0.0,-0.01666868,0.0002056174
-0.01614404,0.0,-0.01673565,0.0001610864
-0.01663233,0.0,-0.0167639,0.0001531357
-0.01565576,0.0004882887,-0.01680633,0.0001992607
-0.01614404,0.0004882887,-0.01681193,0.0002051025
-0.01712062,0.0,-0.01688013,0.0002107289
-0.01614404,0.0004882887,-0.01698945,0.0002461694
-0.3125963,-1.001724,-0.04093177,-0.0803363
-0.6564431,-1.001724,-0.1061502,-0.207327
-0.01614404,0.0004882887,-0.1247444,-0.2161787
-0.01614404,0.0004882887,-0.1101725,-0.2103017
-0.01565576,0.0004882887,-0.1227155,-0.2161084
-0.01565576,0.0,-0.1125442,-0.2119661
-0.01565576,0.0004882887,-0.121124,-0.2158963
-0.01614404,0.0004882887,-0.1141752,-0.2129804
-0.01663233,-0.004394598,-0.1199848,-0.2159695
-0.01614404,-1.001236,-0.1152149,-0.2947172
-0.007812619,-1.002701,-0.08787428,-0.3196545
-0.005371176,-1.001724,-0.01501922,-0.2972887
-0.01614404,-0.4293279,-0.01482694,-0.3722322
-0.01663233,0.0,-0.01501027,-0.3607028
-0.01614404,0.0004882887,-0.014954,-0.3720411
-0.01565576,0.0004882887,-0.0150505,-0.3637807
-0.01565576,-0.7482414,-0.01496748,-0.4316063
-0.01663233,-1.001724,-0.01506211,-0.5411028
-0.01663233,-1.001724,-0.01502473,-0.6447324
-0.01614404,-1.001724,-0.01506409,-0.6501795
-0.01565576,0.0004882887,-0.01585376,-0.5642233
-0.01614404,0.0,-0.01703099,-0.4410906
-0.01565576,0.0,-0.01701433,-0.4073491
-0.01663233,0.0004882887,-0.0169616,-0.3965137
-0.01614404,0.0004882887,-0.01701458,-0.4061417
-0.01614404,0.0,-0.01702132,-0.3986874
-0.01663233,-0.9963531,-0.01715081,-0.4079337
-0.01712062,-0.5997711,-0.01717197,-0.3882126
-0.01565576,0.0,-0.01713014,-0.2768534
-0.01614404,0.0004882887,-0.01706564,-0.1738052
-0.01663233,0.0,-0.0172092,-0.1671511
-0.01663233,-1.001236,-0.0172302,-0.2537745
-0.01663233,-1.001236,-0.01735837,-0.3759432
-0.01614404,-0.5963531,-0.01730292,-0.4369952
-0.01614404,0.0,-0.01730467,-0.4555666
-0.01614404,0.0004882887,-0.01730392,-0.4419102
-0.01516747,-0.0004882887,-0.01717597,-0.3512646
-0.01712062,-1.001724,-0.01710427,-0.3533681
-0.01663233,-1.001724,-0.0172725,-0.49022
-0.01614404,0.0,-0.01723399,-0.4912982
-0.01614404,0.0,-0.01721608,-0.4922424
-0.01614404,-0.0004882887,-0.01713564,-0.3890878
-0.01565576,-0.7638972,-0.01706756,-0.3404648
-0.01663233,-1.001236,-0.01706306,-0.3935472
-0.01663233,-0.6915999,-0.01716086,-0.4640456
-0.01614404,0.0,-0.01713524,-0.4854145
-0.01663233,0.0004882887,-0.0172974,-0.469415
-0.01565576,-0.3838865,-0.01716878,-0.4109579
-0.01614404,-0.7966125,-0.01707994,-0.371105
-0.01614404,-0.780499,-0.01710829,-0.4648862
-0.01663233,0.0,-0.01712411,-0.4766484
-0.01614404,0.0,-0.01716614,-0.4684778
-0.01565576,-0.3868162,-0.01714307,-0.4283449
-0.01614404,-0.8825513,-0.01710208,-0.4025887
-0.0180972,-0.9997711,-0.01719709,-0.44047
-0.01663233,0.0009765774,-0.01733276,-0.4591805
-0.01614404,0.0,-0.0172267,-0.4454741
-0.01614404,0.0004882887,-0.01732138,-0.4183412
-0.01565576,0.0,-0.01725,-0.3236144
-0.01565576,0.0,-0.01721548,-0.2480656
-0.01663233,0.0004882887,-0.01717773,-0.2386582
-0.01614404,0.0004882887,-0.01721847,-0.246602
-0.01614404,0.0,-0.01723544,-0.2001047
-0.01614404,0.0,-0.01726673,-0.1115615
-0.01565576,0.0,-0.01699952,0.0002703044
-0.01565576,0.619791,-0.016895,0.04999648
-0.01565576,0.9816739,-0.01684147,0.1576317
-0.01516747,0.9816739,-0.01675138,0.2587804
-0.01663233,-0.0004882887,-0.01680458,0.2870365
-0.01614404,0.001464866,-0.01690984,0.2654812
-0.01614404,0.0,-0.0168168,0.2846429
-0.01663233,0.0,-0.01688747,0.2695085
-0.01565576,0.0009765774,-0.01684451,0.2826443
-0.01663233,0.0,-0.0168645,0.272263
-0.01123064,-0.0004882887,-0.01655815,0.2810925
-0.01614404,0.0,-0.0163533,0.2097692
-0.01614404,0.0,-0.01661427,0.1099544
-0.01614404,0.0,-0.01654161,0.000149362
-0.01614404,0.0,-0.01663974,0.0002141082
-0.01565576,0.0,-0.01647261,5.418093e-05
-0.01614404,0.0,-0.016555,5.094272e-05
-0.01858549,0.0,-0.01663145,5.362286e-05
-0.01712062,0.0,-0.01692685,-4.965864e-05
-0.01614404,0.9821622,-0.0167889,0.07893048
-0.02395666,0.9806973,-0.01799671,0.2033047
-0.219791,0.9841154,-0.03471215,0.2911134
-0.3799802,0.9821622,-0.07312434,0.4099806
-0.812726,0.9821622,-0.1466398,0.5033285
-0.9040665,0.9811856,-0.2475495,0.6180198
-0.2637675,0.8307622,-0.2852306,0.7030197
-0.01565576,0.0,-0.2835163,0.7289587
-0.01516747,0.0004882887,-0.2858085,0.7100189
-0.01663233,0.0,-0.2843759,0.7274573
-0.01712062,0.0009765774,-0.2861969,0.6126289
-0.01614404,0.0004882887,-0.2843966,0.5161941
-0.01614404,0.0004882887,-0.2643699,0.4039808
-0.01614404,0.0,-0.2246277,0.3044971
-0.01614404,0.0,-0.1415268,0.1944653
-0.01565576,0.0004882887,-0.04469895,0.09322472
-0.01614404,0.0,-0.01697964,0.0003117497
-0.01565576,0.0004882887,-0.01701185,0.0003540612
-0.01614404,0.0004882887,-0.01707613,0.0003634433
-0.01614404,0.0,-0.01706223,0.0003664148
-0.01663233,0.0,-0.01696633,0.0002639107
-0.01614404,0.0004882887,-0.01701012,0.0002477429
-0.01663233,0.0,-0.01701336,0.0002209371
-0.01663233,-0.0004882887,-0.01710522,0.0001593848
-0.01663233,0.0,-0.0171241,0.0001557372
-0.01614404,0.0004882887,-0.01721494,0.0001473793
-0.01614404,0.0,-0.01718596,0.0001641183
-0.01516747,0.9821622,-0.01718265,0.07908521
-0.1797513,0.9821622,-0.0302781,0.2034801
-0.1416648,0.9811856,-0.0479944,0.2911111
-0.1284505,0.9816739,-0.05662563,0.409757
-0.1406882,0.9816739,-0.07234187,0.5031415
-0.01516747,0.9816739,-0.07350695,0.6177399
-0.01516747,0.9816739,-0.07254424,0.715057
-0.01516747,0.9743496,-0.07324814,0.8262314
-0.01663233,0.0004882887,-0.07268149,0.8467769
-0.01614404,0.0,-0.07329476,0.8324775
-0.01663233,0.0004882887,-0.07298918,0.7445477
-0.01614404,0.0,-0.05649991,0.6260515
-0.01614404,0.0,-0.04203734,0.5324965
-0.01269551,0.0,-0.03050324,0.4180385
-0.01712062,0.0,-0.01645982,0.3206549
-0.01614404,0.0004882887,-0.01676289,0.2090305
-0.01614404,0.0004882887,-0.01670227,0.109168
-0.01565576,0.9821622,-0.0169039,0.07920075
-0.01614404,0.9821622,-0.01672119,0.2035748
-0.01565576,0.9821622,-0.0167872,0.2913019
-0.01565576,0.9816739,-0.01658704,0.4099281
-0.01565576,0.9821622,-0.01661236,0.5033746
-0.01516747,0.9821622,-0.01645669,0.618062
-0.01565576,0.9821622,-0.01679183,0.7153502
-0.01565576,0.9821622,-0.01663664,0.8271879
-0.01614404,0.9821622,-0.01661806,0.927013
-0.01614404,0.0,-0.01663193,0.9578245
-0.01663233,0.0,-0.01670922,0.8333798
-0.01614404,0.0004882887,-0.01674487,0.7457056
-0.01614404,0.0,-0.01676586,0.6270012
-0.01614404,0.0,-0.01684422,0.5335704
-0.01565576,0.0004882887,-0.01683582,0.4189546
-0.01565576,0.0,-0.0168947,0.3216622
-0.01614404,0.0004882887,-0.01693138,0.2098677
-0.01565576,0.0004882887,-0.01695678,0.1100511
-0.01614404,0.0,-0.01692539,0.0002075382
-0.01663233,0.0004882887,-0.01698988,0.0002485697
-0.01565576,0.5089189,-0.01690128,0.04119739
-0.01516747,0.9821622,-0.01679586,0.1436665
-0.01516747,0.9821622,-0.01669398,0.2490894
-0.01663233,0.9811856,-0.01670621,0.3527856
-0.01516747,0.9826506,-0.01672149,0.4583728
-0.01516747,0.9811856,-0.01661516,0.5627977
-0.01663233,0.9806973,-0.01667609,0.6682143
-0.01663233,0.9816739,-0.01676872,0.7729517
-0.01565576,0.9821622,-0.01675234,0.8785631
0.0009765774,0.1040055,-0.01528333,0.9129572
-0.01663233,0.0,-0.01461139,0.8462374
-0.01516747,0.0,-0.01527429,0.754647
-0.01614404,0.0004882887,-0.01479648,0.6392324
-0.01614404,0.0,-0.01522404,0.5432264
-0.01565576,0.0004882887,-0.01488102,0.4307683
-0.01565576,0.0004882887,-0.01525857,0.3318043
-0.01614404,0.0,-0.01492762,0.2216669
-0.01614404,0.0004882887,-0.01510354,0.1206187
-0.01614404,0.0,-0.01496134,0.01184744
-0.01614404,0.0,-0.01689491,0.0002026825
-0.01516747,0.0,-0.01674995,0.0002140659
-0.01663233,0.0,-0.01685466,0.0002050465
-0.01663233,0.0,-0.01695175,0.0001622629
-0.01663233,0.0,-0.01696552,0.0001526422
-0.01614404,0.0,-0.01706005,0.0001102041
-0.01614404,0.0,-0.01707817,4.965864e-05
0.7330739,0.0,0.04314296,5.460897e-05
0.9865568,0.0,0.158477,0.0
0.9802091,0.0,0.2569757,0.0
0.9816739,0.0004882887,0.3695099,3.926798e-05
0.9811856,0.0,0.4709135,6.18649e-05
0.9821622,0.0,0.5819455,4.361031e-05
0.9811856,0.0004882887,0.6853893,9.829145e-05
0.9816739,0.0004882887,0.7952022,0.0001476007
0.9821622,0.0004882887,0.8998856,0.0002017524
-0.01565576,0.0,0.9286569,0.0002128733
-0.01614404,0.0,0.8301421,0.0002046967
-0.007812619,0.0004882887,0.7411043,0.0002514272
-0.01614404,0.0,0.6210638,0.0002683255
-0.0131838,0.0,0.5260133,0.0002045892
-0.01565576,-0.0004882887,0.4100215,0.0001733838
-0.01614404,0.0,0.3108048,0.0001444657
-0.01565576,0.0,0.1975465,0.0001176666
-0.01614404,0.0,0.09588261,4.396005e-05
-0.01565576,0.0,-0.01556493,9.127236e-06
-0.01614404,0.0,-0.01572462,-7.35059e-06
-0.01614404,-0.1455711,-0.01563583,-0.01170053
-0.01663233,-0.7975891,-0.01660968,-0.08264086
-0.01663233,-1.001724,-0.01666866,-0.1946617
-0.01663233,-1.001724,-0.01702062,-0.2963598
-0.01663233,-1.001724,-0.01714883,-0.4072051
-0.01663233,-1.002701,-0.01718312,-0.5110041
-0.008300907,-1.001236,-0.01663067,-0.6209833
-0.01614404,-1.001724,-0.01624926,-0.725927
-0.01565576,-1.002701,-0.0165698,-0.8353195
-0.01614404,-0.9978179,-0.01629027,-0.9408424
-0.01516747,0.0004882887,-0.0164398,-0.9537416
-0.01614404,0.0004882887,-0.01615286,-0.849743
-0.01565576,-0.0004882887,-0.01625298,-0.7601861
-0.01614404,0.0,-0.01601744,-0.6392273
-0.01516747,0.0,-0.0160366,-0.5437916
-0.01614404,0.0,-0.01581357,-0.4268239
-0.01565576,0.0,-0.01672373,-0.327554
-0.01565576,0.0004882887,-0.0166011,-0.2135308
-0.01614404,0.0,-0.01669699,-0.1114747
-0.01516747,-0.0004882887,-0.01658309,5.301486e-05
-0.0131838,0.0,-0.0164294,2.108911e-06
-0.01565576,-0.3433585,-0.01627227,-0.02766451
-0.01614404,-1.002701,-0.01639409,-0.1241414
-0.01663233,-1.001724,-0.0163748,-0.2382622
-0.01663233,-1.001236,-0.01658422,-0.3384946
-0.01614404,-0.6847639,-0.01655546,-0.425268
-0.01565576,0.0004882887,-0.01659038,-0.4327391
-0.01565576,0.0004882887,-0.01656271,-0.4285478
-0.01565576,-0.0004882887,-0.01653596,-0.4334291
-0.01712062,-1.001724,-0.01668179,-0.5109046
-0.01712062,-1.001724,-0.01714562,-0.6409803
-0.01663233,-1.001236,-0.01723606,-0.6927082
-0.01712062,-0.1699855,-0.01734118,-0.642839
-0.01614404,0.0,-0.01731504,-0.5089439
-0.01663233,0.0004882887,-0.01728193,-0.4249788
-0.01565576,0.0004882887,-0.01728111,-0.3318749
-0.01614404,-1.002701,-0.01727845,-0.4268942
-0.01663233,-1.000259,-0.01741606,-0.5423984
-0.01565576,-0.4102846,-0.01741401,-0.5939166
-0.01614404,0.0,-0.01730545,-0.4956284
-0.01565576,0.0,-0.01716453,-0.3821326
-0.01516747,-0.004394598,-0.01700657,-0.2811126
-0.01565576,0.0,-0.01684109,-0.2556168
-0.01565576,0.0,-0.01679203,-0.2614501
-0.0180972,-0.9997711,-0.01688278,-0.3373851
-0.01614404,-0.8864576,-0.01703204,-0.4589542
-0.01614404,0.0,-0.0169546,-0.3557092
-0.01614404,0.0,-0.01696876,-0.2463429
-0.01760891,-1.002213,-0.01708053,-0.2833942
-0.01712062,-1.001236,-0.01727736,-0.4090295
-0.01614404,0.0,-0.01727668,-0.4193992
-0.01614404,0.0004882887,-0.0174255,-0.4121813
-0.01565576,-0.5177386,-0.0174053,-0.4605828
-0.0180972,-1.003189,-0.0176207,-0.5604864
-0.01614404,0.0,-0.01750608,-0.4886084
-0.01614404,0.0004882887,-0.01742204,-0.365396
-0.01516747,-0.0004882887,-0.01741435,-0.3863767
-0.01565576,0.0004882887,-0.0172721,-0.3697564
-0.0180972,-1.001724,-0.01733996,-0.3608187
-0.01712062,-1.001236,-0.01734533,-0.3656878
-0.01712062,-0.1831693,-0.01744056,-0.3978006
-0.01614404,0.0,-0.01747367,-0.3936051
-0.01663233,-0.7541008,-0.01753818,-0.4054902
-0.01712062,-1.001236,-0.01746295,-0.4103971
-0.01614404,-0.8317693,-0.01745597,-0.4946038
-0.01614404,0.0004882887,-0.01746361,-0.520557
-0.01614404,0.0004882887,-0.01755957,-0.5009421
-0.01712062,-1.000748,-0.01770052,-0.5989535
-0.01712062,-0.3755856,-0.01761629,-0.5582588
-0.01614404,0.0,-0.01751561,-0.4395081
-0.01614404,0.0,-0.01740921,-0.427502
-0.01614404,-1.001724,-0.017408,-0.5019534
-0.01663233,-1.001724,-0.01739853,-0.5565191
-0.01614404,-0.3140612,-0.01731572,-0.4775513
-0.01614404,0.0,-0.01729464,-0.401391
-0.01614404,0.0004882887,-0.01731262,-0.3889097
-0.01663233,-0.4469062,-0.01733736,-0.4362425
-0.01614404,-1.001236,-0.01727118,-0.4251842
-0.009277486,-0.5694972,-0.01658287,-0.4624694
-0.01614404,0.0,-0.01628773,-0.4625935
-0.01663233,-1.002701,-0.01656522,-0.5446635
-0.01663233,-1.001236,-0.01642583,-0.5677802
-0.01565576,0.0004882887,-0.01650422,-0.466805
-0.01516747,0.0,-0.01625923,-0.4270822
-0.01565576,0.0,-0.01631137,-0.4322189
-0.01663233,-1.001724,-0.01625053,-0.5094972
-0.01663233,-1.001724,-0.01634316,-0.5935555
-0.01614404,-0.1372396,-0.01627563,-0.5044098
-0.01565576,0.0,-0.01700285,-0.4438645
-0.01663233,-0.787335,-0.0170209,-0.5058989
-0.01614404,-1.003189,-0.01701021,-0.5212279
-0.01614404,0.0004882887,-0.01692354,-0.4265818
-0.01614404,0.0,-0.01700074,-0.4140241
-0.01663233,0.0004882887,-0.01712246,-0.4256317
-0.01663233,-0.5807279,-0.01725713,-0.4635038
-0.01614404,-0.8293278,-0.01719595,-0.4612947
-0.01614404,-0.5192035,-0.01715166,-0.4029557
-0.01712062,-0.7155261,-0.01722217,-0.4617876
-0.01565576,0.0004882887,-0.01728564,-0.4824646
-0.01663233,-0.7345693,-0.0172131,-0.4444984
-0.01614404,-0.8938125,-0.01728336,-0.4550548
-0.01614404,0.0,-0.01722587,-0.4557339
-0.01712062,-1.001724,-0.01735247,-0.537541
-0.01712062,-1.001724,-0.01738617,-0.6646557
-0.01663233,-0.3042954,-0.01741314,-0.6386483
-0.01663233,-0.8600901,-0.01744159,-0.6261831
-0.01663233,0.0,-0.01751397,-0.6047225
-0.01712062,-0.0004882887,-0.01748813,-0.5023395
-0.01663233,-0.5983062,-0.01762057,-0.5703492
-0.01663233,-0.004394598,-0.01760188,-0.506834
-0.01663233,0.0,-0.01766824,-0.4005447
-0.01565576,-0.6061189,-0.01763077,-0.455265
-0.01663233,-0.8200503,-0.01754646,-0.4411719
-0.01614404,-0.005371176,-0.01748046,-0.3502872
-0.01614404,0.0,-0.01739499,-0.3032208
-0.01712062,-0.8220035,-0.01744909,-0.2919987
-0.01712062,-0.8254215,-0.01749766,-0.3813834
-0.01663233,0.0,-0.01746181,-0.4016565
-0.01565576,-0.1318685,-0.017368,-0.3350592
-0.01663233,-0.7966125,-0.01733563,-0.4143144
-0.01663233,0.0,-0.01736164,-0.4390257
-0.01858549,-1.001724,-0.01759773,-0.4377105
-0.01712062,-1.001724,-0.01775207,-0.4922822
-0.01712062,-0.4097963,-0.01777077,-0.5181207
-0.01712062,-1.001724,-0.01794693,-0.6249784
-0.01712062,-1.001724,-0.01789163,-0.6467368
-0.01712062,-0.7223621,-0.01793752,-0.640404
-0.0180972,-1.001724,-0.01802863,-0.7335887
-0.0180972,-1.001724,-0.01833884,-0.8386354
-0.01614404,0.0,-0.01830083,-0.7725098
-0.01663233,0.0,-0.01828015,-0.7560547
-0.01712062,0.0,-0.01813595,-0.6677536
-0.01663233,0.0,-0.01808008,-0.5456059
-0.01614404,-0.1983063,-0.01799246,-0.5282936
-0.01663233,-0.3482414,-0.0179149,-0.4519181
-0.01614404,0.0004882887,-0.01784416,-0.3585084
-0.02102693,0.0,-0.01810531,-0.2689164
-0.01565576,0.0,-0.01810928,-0.1729533
-0.01663233,0.0,-0.01771229,-0.05623414
-0.01663233,-1.001724,-0.01795738,-0.1408162
-0.01712062,-1.001724,-0.01784001,-0.2644958
-0.01614404,0.0004882887,-0.01790328,-0.2761121
-0.01614404,0.0,-0.0177122,-0.2680298
-0.01516747,0.0,-0.01774827,-0.2552686
-0.01663233,-0.3287098,-0.01759794,-0.2386043
-0.01712062,-1.001724,-0.01781069,-0.3383533
-0.01663233,0.0,-0.01727905,-0.3695105
-0.01614404,0.0004882887,-0.01737372,-0.3450408
-0.01663233,0.0004882887,-0.01733039,-0.3661166
-0.01712062,-1.001236,-0.01740493,-0.3261009
-0.01760891,-1.001236,-0.01742591,-0.3567353
-0.01663233,-0.1323568,-0.01752424,-0.3634819
-0.01614404,0.0,-0.01750031,-0.3745993
-0.01614404,0.0004882887,-0.01762324,-0.3666233
-0.01614404,0.0,-0.01756279,-0.3400433
-0.01663233,-1.001724,-0.01750681,-0.3090946
-0.01663233,-1.001236,-0.01750721,-0.4359144
-0.01663233,-1.001724,-0.01755692,-0.5257131
-0.01712062,0.0,-0.01759992,-0.566239
-0.01663233,-0.0004882887,-0.01756868,-0.4312502
-0.01614404,0.0004882887,-0.01740929,-0.3480929
-0.01614404,0.0004882887,-0.0173566,-0.3113595
-0.01614404,0.0004882887,-0.01735603,-0.3300595
-0.01663233,-0.0004882887,-0.01739647,-0.3150341
-0.01663233,0.0004882887,-0.01745785,-0.3278392
-0.01565576,0.0004882887,-0.01737313,-0.2136788
0.4874342,-0.0004882887,0.02320418,-0.1119269
0.9811856,0.001464866,0.1267431,0.0002234252
0.8502937,-0.0004882887,0.2238714,0.0002502179
0.7311208,0.009277486,0.3027138,0.0009709993
0.6871748,0.01074235,0.3800092,0.002280377
0.4893874,0.0009765774,0.4378419,0.00240045
-0.01565576,0.0004882887,0.4489253,0.002370701
-0.01565576,0.0,0.4416328,0.002467278
-0.01614404,0.0,0.4490056,0.002390487
-0.01565576,0.0,0.4437502,0.002364051
-0.01565576,0.0,0.3965998,0.002395202
-0.01614404,0.0004882887,0.286223,0.002305023
-0.01614404,0.0,0.1958225,0.00235149
-0.0180972,0.0,0.1130789,0.00139992
-0.9997711,0.0,-0.03964737,0.0002179001
-1.002701,0.0,-0.2209694,0.0001010768
-1.001236,0.0,-0.3091857,5.700923e-05
